corruption_levels,geometric_margin
0,2.842897863
0,2.840798576
0,2.839162065
0,-2.826451459
0,2.842897863
0,2.841040191
0,2.839818066
0,-2.839038473
0,-2.848550094
0,2.839008881
0,2.848606495
0,2.826386008
0,2.826313819
0,2.830853392
0,2.810774012
0,-2.815147934
0,-2.846908743
0,2.845640104
0,2.839443786
0,2.839566382
0,-2.841297999
0,2.841475577
0,2.852208168
0,2.839443786
0,2.840467586
0,-2.847484228
0,-2.840130365
0,2.841310939
0,-2.898374653
0,2.839404955
0,-2.839363536
0,-2.842997453
0,-2.838593817
0,2.836109009
0,2.849782008
0,2.849782008
0,2.837773091
0,-2.83770687
0,2.840581488
0,2.845021963
0,2.845438131
0,2.834175175
0,2.848350351
0,2.842253253
0,2.840830788
0,-2.841962684
0,-2.843761354
0,2.849506692
0,-2.851637293
0,2.808785846
0,2.839862498
0,-2.838941235
0,2.846176109
0,-2.840638708
0,2.83899138
0,2.837278864
0,-2.84187144
0,2.841484565
0,2.841124985
0,2.841548221
0,2.867315858
0,-2.836848813
0,2.8492091
0,2.847770656
0,2.843432078
0,2.824720569
0,2.840334717
0,-2.878191342
0,2.841359954
0,2.890976005
0,2.849161757
0,2.842384641
0,-2.878191342
0,2.875075084
0,2.822287743
0,2.838000002
0,2.850944424
0,2.850265225
0,-2.842683341
0,-2.83877818
0,-2.840554122
0,-2.842683341
0,2.839057492
0,2.839057492
0,2.812216969
0,2.839648318
0,-2.847796004
0,2.843241846
0,2.839335369
0,2.839106395
0,2.840439935
0,-2.840928253
0,2.839335369
0,-2.839377184
0,-2.847756533
0,-2.838935469
0,-2.841502448
0,2.8421063
0,-2.838935469
0,2.855765446
0,2.842118342
0,2.842520915
0,2.840787129
0,2.841278455
0,2.850046107
0,2.841890416
0,-2.838342162
0,-2.843816779
0,2.842518761
0,2.841723478
0,2.842669783
0,2.838756356
0,2.842518761
0,-2.504731573
0,2.846055068
0,-2.504731573
0,2.851855648
0,2.843590818
0,2.833415604
0,-2.840957703
0,2.841943387
0,2.849083955
0,2.864515855
0,2.865247102
0,2.864515855
0,2.865247102
0,-2.842396842
0,2.85643037
0,2.855212686
0,-2.839423731
0,2.842968344
0,2.846422815
0,2.839911693
0,-2.83727472
0,2.812859444
0,-2.85002091
0,-2.85002091
0,-2.84375795
0,2.839050945
0,2.841711617
0,2.842383589
0,2.841991808
0,2.841991808
0,2.859294231
0,2.83900025
0,-2.839212419
0,2.853250353
0,2.842948772
0,2.846324106
0,2.84699415
0,2.850028888
0,-2.843634543
0,2.850032151
0,2.843527633
0,2.843527633
0,2.847125495
0,2.841456275
0,-2.784490367
0,-2.814829776
0,2.825891687
0,1.502734064
0,1.500136728
0,1.493341379
0,-1.441404752
0,1.502734064
0,1.493294403
0,-1.486778123
0,-1.521610205
0,1.489174368
0,1.490235768
0,1.489174368
0,1.459784657
0,1.492832301
0,1.489133927
0,-1.480317164
0,1.452787803
0,1.495653612
0,-1.520649208
0,1.504907246
0,1.48494805
0,1.489679741
0,1.493850749
0,1.48494805
0,1.493568717
0,1.493705266
0,1.507923793
0,-1.545848087
0,1.486212314
0,-1.502187776
0,-1.490516957
0,1.493915888
0,1.493915888
0,1.491927789
0,1.530145075
0,1.339742426
0,1.51903444
0,1.477223066
0,1.517666202
0,1.494560053
0,1.520443177
0,-1.5065429
0,1.512890969
0,-1.499905873
0,1.501108837
0,1.426165184
0,1.436358451
0,1.495505622
0,-1.492129141
0,1.501411114
0,1.523472941
0,-1.49427534
0,1.48678223
0,1.478632381
0,1.478632381
0,1.4955458
0,1.489651903
0,1.527498287
0,-1.500585774
0,-1.498773126
0,1.498470821
0,1.497555768
0,1.558850235
0,1.503171566
0,1.503171566
0,-1.478102864
0,1.485185415
0,1.518499381
0,1.541301824
0,1.509827316
0,1.474964453
0,-1.5028556
0,1.487632156
0,1.495723135
0,1.590042182
0,1.523222154
0,-1.591376767
0,1.587703707
0,1.495723135
0,1.584235666
0,-1.028897314
0,-1.495513126
0,-1.494184879
0,-1.495513126
0,1.493092053
0,1.499539396
0,1.493092053
0,1.493595266
0,1.49379567
0,-1.524928149
0,1.486249631
0,1.489467024
0,1.506774027
0,-1.495096273
0,-1.492662439
0,1.494255626
0,-1.495745298
0,1.500636444
0,1.497417445
0,1.510451982
0,-1.505629685
0,1.493090207
0,1.508383282
0,1.493389413
0,1.493389413
0,-1.480148293
0,-1.508127632
0,1.492555487
0,1.495345629
0,1.499458081
0,1.49283284
0,-0.952440588
0,-0.952440588
0,1.512298003
0,1.583564455
0,1.487587023
0,-1.482922631
0,-1.500336941
0,-1.49347574
0,1.49245868
0,1.508271064
0,1.508271064
0,1.556001447
0,1.554945802
0,1.556001447
0,1.554945802
0,1.500777852
0,-1.492813407
0,1.55402244
0,1.527807791
0,1.493595498
0,1.501750045
0,1.509408728
0,1.504489739
0,1.491263874
0,-1.478242152
0,1.639164685
0,-1.519978355
0,1.49665568
0,1.489932249
0,1.49665568
0,-1.490604999
0,1.507788125
0,1.493709236
0,1.493709236
0,1.553924003
0,1.489619493
0,1.488172835
0,-1.48826215
0,1.535516956
0,1.504154452
0,1.503271321
0,1.514372044
0,1.52139066
0,-1.494179034
0,1.500561429
0,1.501952848
0,1.501952848
0,1.49268732
0,-1.608196204
0,1.470536065
0,35.25717301
0,-35.23403977
0,35.26309089
0,-35.27898253
0,-35.27332541
0,35.32058519
0,35.27082118
0,35.2765474
0,35.26496088
0,35.26230765
0,-35.26911528
0,35.24572276
0,35.25736358
0,-35.23228752
0,-35.26522866
0,35.26265258
0,35.25231568
0,-35.25614161
0,35.26873725
0,35.28422115
0,-35.27413378
0,35.25474803
0,-35.25488846
0,35.25915582
0,-35.25659866
0,-35.25099888
0,35.29989684
0,35.28390669
0,35.28390669
0,35.24828754
0,-35.2539666
0,35.25480843
0,35.25576429
0,35.24826265
0,35.27921865
0,35.25600191
0,35.31694297
0,-35.27295658
0,-35.27564201
0,35.27507872
0,-35.26374239
0,35.2584913
0,35.26145408
0,35.26110466
0,35.25676727
0,-35.25702738
0,35.25026681
0,35.26184453
0,35.2597666
0,35.26250669
0,35.27848116
0,35.27494327
0,-35.26614108
0,35.25693227
0,35.25676196
0,35.25802235
0,35.27896936
0,35.25425642
0,35.25425642
0,35.25625812
0,35.26282381
0,35.28043888
0,35.22982344
0,35.25907504
0,35.24835357
0,-35.25682957
0,-35.26895055
0,35.25959445
0,35.30085465
0,35.27503777
0,35.27020895
0,-35.26895055
0,35.26418667
0,35.25959445
0,35.57049833
0,-35.08841432
0,35.26616446
0,35.28052484
0,35.2785045
0,-35.26241105
0,-35.25518199
0,-35.26241105
0,35.25343946
0,35.26419068
0,35.25343946
0,35.22270362
0,35.25689012
0,-35.26852123
0,35.25453645
0,35.25551197
0,-35.24493318
0,35.25453645
0,-35.24815559
0,-35.25310009
0,-35.27018989
0,-35.25626167
0,-35.25586848
0,-35.25626167
0,35.28229915
0,35.25636521
0,35.25024163
0,35.29035725
0,35.29146657
0,-35.26891334
0,35.27252512
0,35.27474671
0,35.51265851
0,35.51265851
0,-35.26913502
0,-35.26935318
0,35.25187657
0,35.26087662
0,35.25438705
0,35.25736156
0,35.25781257
0,35.25187657
0,35.27848877
0,35.24464239
0,-35.26160793
0,-35.25816045
0,-35.25932941
0,35.26230867
0,35.2608909
0,35.51944105
0,35.51169322
0,35.51944105
0,35.51169322
0,35.26962984
0,35.28958973
0,-35.25999587
0,35.46871177
0,35.25445701
0,35.26468556
0,-35.26331437
0,35.24372783
0,35.31555437
0,-35.28216136
0,-35.28216136
0,-35.26666445
0,35.26192755
0,35.25874497
0,35.26192755
0,-35.25682132
0,35.27400486
0,35.25839674
0,35.25839674
0,35.25058969
0,35.26065857
0,35.25932601
0,-35.26082048
0,35.27257716
0,35.25342819
0,35.26680006
0,35.26752843
0,35.26660397
0,35.26316745
0,35.26543952
0,35.25521451
0,-35.23817366
0,35.28102547
0,0.813523619
0,0.804027079
0,0.7960675
0,0.813523619
0,0.80535858
0,0.797788281
0,0.798955706
0,0.798272135
0,0.798955706
0,0.83807244
0,0.883140666
0,0.882988993
0,-0.804882337
0,0.803033748
0,-0.774816398
0,-0.822773235
0,0.810179209
0,0.776340156
0,-0.798166859
0,0.807819762
0,0.776340156
0,0.804101134
0,-0.818465419
0,0.793422681
0,-0.791847289
0,0.810366025
0,-0.790015527
0,-0.805230372
0,-0.809242915
0,-0.78617047
0,0.799376982
0,0.765958434
0,-0.785741583
0,0.832113201
0,0.559127209
0,0.821162322
0,0.807852548
0,0.799058647
0,-0.803250269
0,-0.806124009
0,-0.796239494
0,0.802599828
0,0.687742528
0,0.790337897
0,0.800336742
0,0.781182834
0,0.825800704
0,-0.797121929
0,0.79740854
0,0.798494149
0,0.798494149
0,0.799886628
0,0.801018838
0,0.835151417
0,-0.800500436
0,-0.800109478
0,0.80302352
0,0.782149241
0,0.825226222
0,0.786608408
0,0.786608408
0,-0.791940016
0,0.791853165
0,0.837454768
0,0.812036054
0,-0.798803466
0,0.793465673
0,-0.896019877
0,0.797082137
0,0.892935474
0,0.78967641
0,0.891699984
0,0.797082137
0,-0.264112403
0,0.796192426
0,0.806164491
0,0.849394107
0,-0.784396329
0,-0.795929609
0,-0.798615409
0,-0.784396329
0,0.790466316
0,0.801712327
0,0.803029627
0,0.799490023
0,0.825656743
0,0.804115474
0,0.809417698
0,-0.732104417
0,0.788342145
0,-0.786767862
0,-0.788265621
0,-0.812998786
0,-0.80132369
0,-0.796962178
0,0.796315088
0,-0.80132369
0,0.881416686
0,0.809742151
0,0.799022463
0,0.784214411
0,0.885784778
0,0.8796622
0,-0.803074644
0,0.798793323
0,0.829813593
0,0.784497328
0,-0.81044101
0,0.790219736
0,0.782636394
0,0.798749704
0,0.804120415
0,0.790219736
0,0.782636394
0,-0.138632718
0,0.806119533
0,-0.138632718
0,0.836180733
0,0.905680617
0,-0.793682904
0,-0.803287168
0,-0.798319576
0,0.69712586
0,0.802834863
0,0.802834863
0,0.818009372
0,0.812457374
0,-0.793733701
0,0.840600776
0,0.794538475
0,-0.798502977
0,0.788648852
0,0.789228079
0,0.812065033
0,0.79909461
0,0.798884021
0,0.799377383
0,0.976202932
0,-0.8043062
0,-0.801643875
0,0.799234702
0,0.79724039
0,-0.798220822
0,0.781054975
0,0.800078652
0,0.797651206
0,0.802994856
0,0.811034015
0,0.819874345
0,0.81959739
0,0.830627325
0,-0.79430854
0,0.799431453
0,0.800212199
0,0.800212199
0,0.815111707
0,0.797690037
0,-0.603667604
0,-0.805844797
0,0.79735794
0,1.092033559
0,1.084442084
0,-0.905574206
0,1.092033559
0,1.077010791
0,1.074916544
0,-0.969838949
0,-1.098381041
0,1.093704038
0,1.046470419
0,1.093704038
0,1.045894351
0,0.973964084
0,1.077771514
0,-1.092802079
0,0.908484788
0,1.087265628
0,-0.888398975
0,1.062504919
0,1.077433167
0,-1.040407624
0,1.037835716
0,1.08124098
0,1.062504919
0,1.063045623
0,-1.105003309
0,1.007133858
0,-0.973950143
0,1.111446217
0,-1.08345219
0,1.004023907
0,-1.084269476
0,-1.092482639
0,1.002652239
0,1.102036852
0,1.102036852
0,1.076316252
0,-1.045971748
0,1.086339583
0,1.120048233
0,0.799807008
0,1.126731137
0,1.060270462
0,1.052454674
0,-1.050216147
0,1.122503181
0,1.084753257
0,0.82340821
0,-1.068453794
0,1.106150333
0,1.13076568
0,-1.081437419
0,0.990214568
0,0.990214568
0,1.07301856
0,1.018409294
0,1.129442819
0,-1.08437954
0,-1.083516315
0,1.066993799
0,1.059890664
0,1.107786156
0,1.107786156
0,-0.940113712
0,0.977895692
0,1.12549526
0,1.081627794
0,0.836119557
0,1.115676668
0,0.983011983
0,-1.080144158
0,1.00127574
0,-0.99082046
0,1.104665884
0,1.077147828
0,-0.99082046
0,1.083467626
0,1.138257841
0,-0.45664271
0,0.988360219
0,1.083483042
0,1.138571156
0,-1.08950013
0,-1.071456077
0,1.078406641
0,1.093428569
0,-1.131378662
0,1.105601012
0,1.087197172
0,1.107229482
0,1.112302466
0,-1.023962877
0,1.087197172
0,-1.093651443
0,-1.090128201
0,-1.084824722
0,-1.034835544
0,1.08544584
0,1.134982082
0,1.091679027
0,1.059754611
0,1.081463027
0,1.241750378
0,1.237861364
0,-1.087058518
0,1.077695961
0,1.077695961
0,-0.954874147
0,1.09380972
0,1.069903803
0,1.088649806
0,1.075296586
0,1.077720409
0,1.09380972
0,1.069903803
0,-0.515509271
0,1.068506741
0,-0.515509271
0,1.11816593
0,1.301243752
0,1.057557668
0,-0.985378814
0,-1.07320145
0,1.077414099
0,1.077414099
0,1.093745101
0,1.095713709
0,1.093745101
0,1.077414159
0,-1.015452396
0,1.043479633
0,-1.058412505
0,1.072760678
0,1.075893079
0,1.1215178
0,1.048167928
0,-0.936710555
0,0.926629966
0,1.144571891
0,-1.047860309
0,-1.047860309
0,-1.032139363
0,1.07669649
0,1.07669649
0,-1.041281878
0,1.104726325
0,1.055657531
0,0.985950134
0,1.053041802
0,-1.038876063
0,1.127023199
0,1.115998356
0,1.092300212
0,1.122056893
0,1.130875528
0,-1.031140825
0,1.086296737
0,1.111173861
0,-0.76337232
0,-1.236454694
0.1,0.942896943
0.1,0.944571483
0.1,0.941165179
0.1,-0.950814678
0.1,0.942896943
0.1,0.941843749
0.1,0.941468357
0.1,-0.942099022
0.1,-0.945573302
0.1,0.941593658
0.1,1.020058727
0.1,0.943438951
0.1,0.910389571
0.1,0.943703268
0.1,0.916483928
0.1,-0.93563824
0.1,-0.938977937
0.1,0.954312315
0.1,0.940157603
0.1,0.944937629
0.1,-0.953993638
0.1,0.942053903
0.1,0.943672317
0.1,0.940157603
0.1,0.941611917
0.1,-0.945537668
0.1,-0.972852694
0.1,0.93979925
0.1,-0.73220445
0.1,0.950019704
0.1,-0.941178157
0.1,-0.943024015
0.1,-0.945250255
0.1,0.939973478
0.1,0.997363177
0.1,0.997363177
0.1,0.946437341
0.1,-0.942003038
0.1,0.944485798
0.1,0.946203931
0.1,0.939194307
0.1,0.945490727
0.1,0.945745801
0.1,0.956165174
0.1,0.903234652
0.1,-0.942422071
0.1,-0.943688377
0.1,0.951350675
0.1,-0.992024746
0.1,1.029351888
0.1,0.943703305
0.1,-0.940791308
0.1,0.93935658
0.1,-0.942375977
0.1,0.943336587
0.1,0.953255065
0.1,-0.942821042
0.1,0.947322043
0.1,0.946854153
0.1,0.943757525
0.1,0.957559829
0.1,-0.956451287
0.1,0.943179062
0.1,0.946088212
0.1,0.97409569
0.1,0.9351601
0.1,0.959424522
0.1,-0.989877256
0.1,0.943058681
0.1,0.960485974
0.1,0.945964189
0.1,1.017211197
0.1,-0.989877256
0.1,0.99180306
0.1,0.103305533
0.1,0.947383377
0.1,0.944049151
0.1,0.947653247
0.1,-0.943521455
0.1,-0.940908369
0.1,-0.941964687
0.1,-0.943521455
0.1,0.943065113
0.1,0.943065113
0.1,0.934554883
0.1,0.943937524
0.1,-0.938960771
0.1,0.961280143
0.1,0.944962092
0.1,0.940478209
0.1,0.93957354
0.1,-0.959244249
0.1,0.944962092
0.1,-0.943568556
0.1,-0.944965019
0.1,-0.940529593
0.1,-0.956298724
0.1,0.943258814
0.1,-0.940529593
0.1,0.950078331
0.1,0.942674969
0.1,0.949344076
0.1,0.947751371
0.1,0.942020816
0.1,0.949403832
0.1,0.100337162
0.1,-0.946896265
0.1,-0.94346499
0.1,0.943475161
0.1,0.947021761
0.1,0.94942078
0.1,0.944254159
0.1,0.943475161
0.1,-0.570395754
0.1,0.945196765
0.1,-0.570395754
0.1,0.945618598
0.1,0.877516309
0.1,0.947266781
0.1,-0.942937697
0.1,0.824348355
0.1,0.987610093
0.1,0.943778913
0.1,0.951134262
0.1,0.943778913
0.1,0.951134262
0.1,-0.968867161
0.1,0.949540174
0.1,0.935126696
0.1,-0.941189879
0.1,0.971331575
0.1,0.98397965
0.1,0.941445901
0.1,-0.95556923
0.1,0.921979804
0.1,-0.93877275
0.1,-0.93877275
0.1,-0.976061084
0.1,0.94308339
0.1,0.942755334
0.1,0.942886053
0.1,0.943241895
0.1,0.943241895
0.1,0.978877008
0.1,0.943118156
0.1,-0.941709509
0.1,0.93998019
0.1,0.943260825
0.1,0.941111727
0.1,0.94287537
0.1,0.942000037
0.1,-0.970097906
0.1,0.984321611
0.1,0.943903536
0.1,0.943903536
0.1,0.951630689
0.1,0.955428547
0.1,-0.873741945
0.1,-0.221051608
0.1,0.941976134
0.1,1.245487294
0.1,1.245815315
0.1,1.239055506
0.1,-1.195395465
0.1,1.245487294
0.1,1.238602819
0.1,-1.221015372
0.1,-1.262281759
0.1,1.241162137
0.1,1.234654884
0.1,1.241162137
0.1,1.216534029
0.1,1.163089248
0.1,1.158880754
0.1,-1.216956337
0.1,1.201872773
0.1,1.241282936
0.1,-1.255063137
0.1,1.253734922
0.1,1.235024644
0.1,1.237794619
0.1,1.235961924
0.1,1.235024644
0.1,1.236074181
0.1,1.241356703
0.1,1.250534261
0.1,-1.200994175
0.1,1.229113671
0.1,-1.245318659
0.1,-1.237651049
0.1,1.24918186
0.1,1.24918186
0.1,1.23902164
0.1,1.263412691
0.1,1.133619151
0.1,1.25513712
0.1,1.227120625
0.1,1.257682533
0.1,1.245709219
0.1,1.268046676
0.1,-1.245514681
0.1,1.24128721
0.1,-1.257888852
0.1,1.247543201
0.1,1.194405762
0.1,1.168061848
0.1,1.241319664
0.1,-1.237208865
0.1,1.241989438
0.1,1.25535774
0.1,-1.239887922
0.1,1.228847022
0.1,1.211054561
0.1,1.211054561
0.1,1.240030503
0.1,1.224163075
0.1,1.253716286
0.1,-1.244566304
0.1,-1.243763757
0.1,1.246117944
0.1,1.244917902
0.1,1.257122234
0.1,1.244119713
0.1,1.244119713
0.1,-1.20956884
0.1,1.226381791
0.1,1.256624722
0.1,1.241063807
0.1,1.251849581
0.1,1.219123844
0.1,-1.260142117
0.1,1.231983771
0.1,1.241387664
0.1,1.252842994
0.1,1.263199278
0.1,-1.263182146
0.1,1.262548209
0.1,1.241387664
0.1,1.328612027
0.1,-0.822553169
0.1,-1.243578244
0.1,-1.239008705
0.1,-1.243578244
0.1,1.239418178
0.1,1.243601245
0.1,1.239418178
0.1,1.215343749
0.1,1.240396969
0.1,-1.255570073
0.1,1.211137158
0.1,1.237002421
0.1,1.249066483
0.1,-1.237354838
0.1,-1.23936079
0.1,1.24013899
0.1,-1.240981543
0.1,1.245048822
0.1,1.249052249
0.1,1.242965855
0.1,-1.248590961
0.1,1.232094402
0.1,1.23871192
0.1,1.241356549
0.1,1.241356549
0.1,-1.214795467
0.1,-1.250578487
0.1,1.238699687
0.1,1.240616863
0.1,1.247506748
0.1,1.241110305
0.1,-0.744844371
0.1,-0.744844371
0.1,1.234361534
0.1,1.313747413
0.1,1.231012321
0.1,-1.22195375
0.1,-1.246354801
0.1,-1.238553943
0.1,1.241472411
0.1,1.262649127
0.1,1.262649127
0.1,1.242199494
0.1,1.246383989
0.1,1.242199494
0.1,1.246383989
0.1,1.241673634
0.1,-1.241981798
0.1,1.286891198
0.1,1.270303933
0.1,1.207675841
0.1,1.216409287
0.1,1.249382523
0.1,1.256359678
0.1,1.234218491
0.1,-1.209460708
0.1,1.348552103
0.1,-1.263842622
0.1,1.241394172
0.1,1.234483674
0.1,1.241394172
0.1,-1.235654388
0.1,1.246448127
0.1,1.24247687
0.1,1.24247687
0.1,1.252128715
0.1,1.233100272
0.1,1.231655717
0.1,-1.231357957
0.1,1.255881068
0.1,1.246273083
0.1,1.247511363
0.1,1.254711155
0.1,1.252471089
0.1,-1.244962038
0.1,1.25859571
0.1,1.246865972
0.1,1.246865972
0.1,1.240518511
0.1,-1.365235132
0.1,1.171542832
0.1,16.96367113
0.1,-16.95238963
0.1,16.96166836
0.1,-16.96832143
0.1,-16.95832312
0.1,17.02448164
0.1,16.96551101
0.1,16.9837805
0.1,16.87818884
0.1,16.87384542
0.1,-16.94071875
0.1,16.96871198
0.1,16.962719
0.1,-16.95806078
0.1,-16.96876913
0.1,16.96196793
0.1,16.95840455
0.1,-16.9604075
0.1,16.95998193
0.1,16.96466743
0.1,-16.95813592
0.1,16.95440227
0.1,-16.95394931
0.1,16.96218857
0.1,-16.96394761
0.1,-16.95845658
0.1,16.97706333
0.1,16.97784176
0.1,16.97784176
0.1,16.96021024
0.1,-16.95910392
0.1,16.95849136
0.1,16.95628155
0.1,16.95808158
0.1,16.95807004
0.1,16.9599996
0.1,17.00888205
0.1,-16.96184717
0.1,-16.95986751
0.1,16.95170416
0.1,-16.95926274
0.1,16.96113934
0.1,16.97679058
0.1,16.95570622
0.1,16.96321424
0.1,-16.96336695
0.1,16.9629391
0.1,16.96352594
0.1,16.95585872
0.1,16.96018785
0.1,16.96859676
0.1,16.96594574
0.1,-16.95937285
0.1,16.96196932
0.1,16.96227911
0.1,16.95859187
0.1,16.96401779
0.1,16.9656317
0.1,16.9656317
0.1,16.95564733
0.1,16.96743226
0.1,16.95713732
0.1,16.94778117
0.1,16.96724586
0.1,16.96379312
0.1,-16.95647622
0.1,-16.955913
0.1,16.95944477
0.1,16.95670404
0.1,16.95833993
0.1,16.95661929
0.1,-16.955913
0.1,16.95446721
0.1,16.95944477
0.1,17.22605778
0.1,-16.84546386
0.1,16.9622991
0.1,16.96263844
0.1,16.95755997
0.1,-16.95967443
0.1,-16.96365566
0.1,-16.95967443
0.1,16.96058504
0.1,16.95964871
0.1,16.96058504
0.1,16.95239417
0.1,16.96352043
0.1,-16.96876765
0.1,16.95820319
0.1,16.96557953
0.1,-16.9575688
0.1,16.95820319
